Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Chile,CHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5188302993774,14.1324195861816,15.0246200561523,15.7599897384644,14.5041399002075,15.1703701019287,15.6522197723389,16.4279098510742,..,17.4505996704102,17.6372203826904,17.0210494995117,16.199089050293,16.2312793731689,16.7464103698731,17.4011306762695,17.0356101989746,17.8533096313477,17.7475700378418,..,19.6776504516602,19.9210090637207,19.5937099456787,21.1555995941162,21.3112392425537,21.3660697937012,21.2336292266846,19.3545894622803,14.8808498382568,18.3798809051514,..,..
Chile,CHL,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.3,41.8,42.9,44.1,45.45,46.7,48.5,50.3,52.7,55.2,57.4,60.1,62.9,65.8,68.8,71.5,74.4,77.1,79.5,82,83.8,85.9,87.8,..,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7,97,97.2,97.4,97.7,97.9,98.2,98.5,98.8,99.1,99.7,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,..
China,CHN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.8969610642735,79.2533944100334,80.4400534180013,81.5969254609016,82.7229101344337,83.8157983145536,84.8656287015905,85.8774230526273,86.8568300680798,87.8020666993308,88.7139650125555,89.5812134561724,90.4108956703725,91.2079079481676,91.9731192427815,92.7063422881616,93.4078793193365,94.0773253482316,94.7135009826134,95.3173719016687,95.8903136606767,96.6944491607209,97.6469295532532,..,..
China,CHN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.3453447794309,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.5629577636719,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.7394104003906,80.2345275878906,..
China,CHN,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.1054077148438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.2891998291016,83.0840377807617,..
China,CHN,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.2304534912109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.5863876342773,88.3623199462891,..
China,CHN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7999992370606,..,..,..,..,..,..,..,36.4000015258789,..,..,..,..,..,..,..,..,..,52.2599983215332,..,..,..,..,..,..,..,..,..,65.3199996948242,..,..,..,..,..,..,..,..,..,72.4000015258789,..,..,..,..
China,CHN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.5299987792969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.1184491930383,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.8399963378906,..,..,..,..
China,CHN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.5632495880127,9.76224040985107,10.6873798370361,10.4390096664429,9.46158027648926,10.7439403533935,..,..,..,12.2905302047729,14.7739496231079,20.0649394989014,18.717170715332,19.5053405761719,..,14.5514097213745,12.6315603256226,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9055795669556,..
China,CHN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.02,..,..,58.52,..,71.67,70.01,..,..,..,..,..,..,..,..,..
Colombia,COL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.4,..,..,..,..,71,..,..,..,..,73.6,..,..,..,..,78.5,..,..,..,..,83.8,..,..,..,..,86.4,..,..,..,..,..,..,..,..,..
Colombia,COL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.3,..,..,..,..,62.6,..,..,..,..,63,..,..,..,..,72.1,..,..,..,..,..,..,..,..,..
Colombia,COL,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2,..,14.34622,14.1,..,..,..,..,..,..,..,..,..
Colombia,COL,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8,..,2.3,..,4.39,..,..,4.7,..,4.455055,4.1,..,..,..,..,..,..,..,..,..
Colombia,COL,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6,..,..,..,12.8,..,..,..,..,17.4,..,..,..,..,19.1,..,..,..,..,20.5,..,..,..,..,19.5,..,..,..,..,17.4,..,..,..,..,..,..,..,..,..
Colombia,COL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78,79.1,79.8,80.8,81.1,82,82.8,83.3,83.9,84.9,85.6,86.5,87.1,87.9,88.8,89.4,90,90.7,91.4,91.9,92.6,93.1,93.6,..,..
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.9,91.8366546630859,92.1326599121094,92.4279937744141,92.7219619750977,91.2,93.3031005859375,93.5889129638672,93.8706436157227,94.1475296020508,95.2,98.5,94.9,95.1,95.3,96.8,95.7,96,96.8,96.1,96.8,96.7,97,97.8,97.8,98.2,98.4,98.5,98.5,99.4,99.7,100,100,98.7,..
Colombia,COL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.9600501288055,92.2691173355502,92.5729955519748,92.8717379215959,93.1651930443208,93.4534280310835,93.7365220800179,94.014341189398,94.2871908166194,94.555130092227,94.8180493749797,95.0760498001745,95.3293842263037,95.5779768800422,95.821895841302,96.0614092543758,96.2965922555706,96.5273645492207,96.739501221738,96.8925246726353,97.0410236613368,97.3938172969202,97.5377603878354,..,..
Colombia,COL,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.9913620399963,26.1962286086019,29.5588328516771,..,38.2107681342563,38.6421169949055,40.3763560485667,41.5781191464121,41.5682315764739,42.1328021548381,47.5363203212999,44.4095899930673,39.6354468189539,..,..
Colombia,COL,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.2700004577637,..,..,..,..,..,..,..,..,37.7,38.4,36.3400001525879,40.9900016784668,37.8800010681152,41.9300003051758,43.2099990844727,42.7799987792969,44.1599998474121,45.3499984741211,46.4099998474121,48.1399993896484,49.4599990844727,50.3300018310547,52.0800018310547,52.3,54.439998626709,55.8199996948242,57.75,58,60.1,61,62.7351188659668
Colombia,COL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.9300003051758,..,..,..,..,..,..,..,..,69.3,69.7,71.3300018310547,71.8899993896484,69.5100021362305,70.9899978637695,71.8399963378906,71.5299987792969,72.0999984741211,73.0100021362305,73.5699996948242,74.5100021362305,75.4000015258789,76,77.0599975585938,77,78.9000015258789,79.9199981689453,81.4300003051758,81.1,81.6,82.2,83.071907043457
Colombia,COL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0922908782959,16.4075202941894,..,..,..,17.2254505157471,..,..,..,..,..,..,..,..,12.475359916687,13.1519298553467,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.3453598022461,..,96.3358917236328,96.3479995727539,97.0738372802734,97.3564605712891,98.3775177001953,98.9853286743164,97.2899322509766,98.0061569213867,98.1922836303711,..,99.1116180419922,97.9906234741211,98.3170394897461,97.7733612060547,..,..
Comoros,COM,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.4,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.6,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.3,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.6,0.8,1,1.2,1.5,1.8,2.1,2.5,2.9,3.3,3.8,4.3,4.7,5.3,5.8,6.3,6.7,7.4,7.8,8.3,9,9.6,..,..
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.9,32.7624130249023,35.0945281982422,37.421802520752,39.8,42,44.8,46.5,48.7,51,53.2,55.5,57.8,60.1,69.7,69.3,69.3,69.4,71.8,74.1,76.4,78.7,81,83.3,85.6,87.9,89.9,89.8,..
Comoros,COM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.9479272603879,90.8413592153922,90.0056399286359,89.171600346343,88.3392638096421,87.5090844921955,86.6815099521752,85.8569961968811,85.0359214715664,84.2187523114491,83.405978062016,82.5978775221597,81.7949137164735,80.9975676784484,80.2060315486897,80.1319987781875,80.1488513169666,80.1675169934689,80.1879872186634,80.2105014769868,..,..,..,..,..
Comoros,COM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2289701598076,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.33169486237083,..,..,..,..
Comoros,COM,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9998931884766,..,..,..,..,..,..,..,..,..
Comoros,COM,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.0610198974609,..,..,..,86.4837188720703,..,..,..,..,..,..,..,..,100,100,..,..,99.998779296875,..,..,..,..,..,..,..,..,..
Comoros,COM,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4767684936523,..,..,..,44.0744285583496,..,..,..,..,..,..,..,..,100,100,..,..,99.9987411499023,..,..,..,..,..,..,..,..,..
Comoros,COM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6907071399234,..,..,..,..,..,..,24.8766777508796,31.6201496124268,..,..
Comoros,COM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4373976496414,..,..,..,..,..,..,..,47.029109954834,..,..
Comoros,COM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1350708007812,..,..,..,15.789719581604,..,..,..,..,..,29.2331199645996,..,..,21.4148693084717,18.4915103912354,16.0707302093506,18.8928909301758,13.3536500930786,..,..,..,..,11.4759646720252,10.2856868371706,10.476023026001,11.0260827119111,9.93337765550271
Comoros,COM,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.661319732666,..,..,..,..,..,..,..,77.8850372970601,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,..,..,..,..,..,..,16.3,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4,..,..,..,..,..,..,33.5,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..,7.09810224213444,..,..,..,..,..,..,..,..,..,..
